STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,citizen,Country of citizenship,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2008,,460,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2016,,831,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2017,,858,,b,break in time series,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2018,,882,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2019,,950,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2020,,972,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2021,,970,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2022,,993,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2023,,1002,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2024,,1008,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,1998,,5,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,1999,,6,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2000,,5,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2001,,10,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2002,,7,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2003,,8,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2004,,10,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2005,,11,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2006,,14,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2007,,11,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2012,,10,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2013,,13,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2014,,13,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2015,,16,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2016,,16,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2017,,15,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2018,,21,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2019,,26,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2020,,24,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2021,,24,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2022,,28,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2023,,29,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2024,,35,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,1998,,355,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,1999,,485,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2000,,579,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2001,,719,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2002,,915,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2003,,940,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2004,,983,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2005,,1239,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2006,,1560,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2007,,1876,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2008,,2178,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2009,,2666,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2010,,2844,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2011,,3414,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2012,,3629,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2013,,3749,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2014,,3941,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2015,,4389,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2016,,4754,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2017,,5127,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2018,,5699,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2019,,6289,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2020,,6856,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2021,,7295,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2022,,8191,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2023,,8967,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2024,,9620,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PL,Poland,2002,,350,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PL,Poland,2007,,254,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PL,Poland,2008,,256,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PL,Poland,2016,,838,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PL,Poland,2017,,981,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PL,Poland,2018,,994,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PL,Poland,2019,,1023,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PL,Poland,2020,,1239,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,1998,,8,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,1999,,8,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2000,,9,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2001,,22,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2002,,14,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2003,,15,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2007,,66,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2008,,187,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2009,,173,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2010,,197,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2011,,208,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2012,,198,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2013,,171,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2014,,174,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2015,,156,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2016,,164,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2017,,207,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2018,,248,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2019,,287,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2020,,315,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2021,,319,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2022,,390,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2023,,489,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2024,,573,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,RO,Romania,2012,,80,,p,provisional,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,RO,Romania,2013,,96,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,RO,Romania,2014,,101,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,RO,Romania,2015,,299,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,RO,Romania,2016,,424,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,RO,Romania,2017,,585,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,RO,Romania,2018,,683,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,RO,Romania,2019,,774,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,RO,Romania,2020,,837,,e,estimated,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,RO,Romania,2021,,857,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,RO,Romania,2023,,389,,e,estimated,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,RO,Romania,2024,,410,,e,estimated,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,1998,,228,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,1999,,263,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2000,,284,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2001,,349,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2002,,363,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2003,,400,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2004,,415,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2005,,505,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2006,,559,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2007,,656,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2008,,781,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2009,,914,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2010,,1047,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2011,,1167,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2012,,1191,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2013,,1217,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2014,,1252,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2015,,1352,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2016,,1433,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2017,,1477,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2018,,1580,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2019,,1679,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2020,,1798,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2021,,1839,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2022,,1913,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2023,,2010,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2024,,1898,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,1998,,15,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,1999,,16,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2000,,65,,,,,
