STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,citizen,Country of citizenship,agedef,Age definition,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,AT,Austria,2023,,19114,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2013,,13473,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2014,,14897,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2015,,30083,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2016,,18418,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2017,,20280,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2018,,21649,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2019,,22916,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2020,,14302,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2021,,17023,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2022,,19115,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2023,,22063,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2013,,2196,,p,provisional,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2014,,6577,,p,provisional,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2015,,4681,,p,provisional,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2016,,1546,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2017,,2602,,p,provisional,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2018,,1524,,p,provisional,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2019,,1426,,p,provisional,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2020,,1160,,p,provisional,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2021,,2027,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2022,,3885,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2023,,5756,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2013,,2562,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2014,,2989,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2015,,3950,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2016,,4846,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2017,,5921,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2018,,7499,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2019,,8897,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2020,,4827,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2021,,7890,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2022,,8837,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2023,,10109,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2013,,2229,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2014,,2122,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2015,,3250,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2016,,8937,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2017,,7722,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2018,,9299,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2019,,14197,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2020,,1628,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2021,,2073,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2022,,3497,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2023,,3318,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2013,,71366,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2014,,129206,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2015,,534693,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2016,,232992,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2017,,155070,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2018,,128138,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2019,,131174,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2020,,65496,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2021,,120329,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2022,,185083,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2023,,211714,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2013,,7121,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2014,,10853,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2015,,17088,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2016,,14694,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2017,,8471,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2018,,7168,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2019,,6404,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2020,,3038,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2021,,4003,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2022,,6861,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2023,,9304,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2013,,156,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2014,,73,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2015,,261,,b,break in time series,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2016,,392,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2017,,453,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2018,,487,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2019,,664,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2020,,442,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2021,,561,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2022,,722,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2023,,598,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EL,Greece,2013,,2670,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EL,Greece,2014,,1976,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EL,Greece,2015,,5541,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EL,Greece,2016,,40443,,b,break in time series,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EL,Greece,2017,,27343,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EL,Greece,2018,,30191,,,,,
